Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,ATSI,Yrs In Designation As ATSI,CSI-MRI,Yrs In Designation As CSI-MRI
2026,02,Clark,02179.1,Brookman ES,Regular,64,3,YES,56.3,45.4,9.4,YES,YES,53.8,41.9,54.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02180.1,Cozine ES,Regular,41,2,YES,48.4,33.5,9.4,YES,YES,50.2,27.7,54.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.2,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02181.1,Gehring ACAD ES,Regular,97,5,NO,82.9,80.5,63.8,YES,YES,74.7,73.3,74.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02182.1,Iverson ES,Regular,54,3,YES,48.2,50.5,27.3,NO,NO,50,39.2,48.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02183.1,Walker ES,Regular,52.5,3,NO,56.7,48.2,14.1,YES,YES,50.8,39.6,58.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.8,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02184.1,Conners ES,Regular,35,2,YES,49.7,46.8,34.2,YES,YES,43.8,40.3,33.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.7,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02185.1,Givens ES,Regular,77,4,NO,72.3,73.8,40.2,YES,YES,61.7,48.6,76.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02186.1,Goolsby ES,Regular,93.5,5,NO,77.4,72.4,49.1,YES,YES,76.9,64.8,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02187.1,Hummel ES,Regular,24,1,YES,30.2,27.5,9.8,NO,YES,33.3,25,47.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.8,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02188.1,Scherkenbach ES,Regular,70,4,NO,62,54.8,15.9,YES,YES,63.5,46.8,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02189.1,Simmons ES,Regular,34.5,2,YES,36.9,32.1,10.3,YES,YES,48.2,27.9,48.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.4,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02190.1,Tanaka ES,Regular,56,3,YES,55.4,54.6,30.9,NO,NO,54,47.3,61.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.3,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02191.1,Tartan ES,Regular,22,1,YES,29.1,23.4,<5,YES,YES,33.5,20.7,45.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02192.1,Thiriot ES,Regular,55,3,YES,44.7,36.4,9.3,YES,YES,54.6,33,66.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02193.1,Batterman ES,Regular,73,4,NO,61.3,57.2,45.3,YES,YES,61,48.9,63.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02194.1,Ries ES,Regular,53.5,3,NO,50.2,47.9,9.3,YES,YES,53.6,40,51.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.3,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02195.1,Hickey ES,Regular,16,1,YES,28.5,17.2,<5,YES,YES,31.2,14.8,39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.7,YES,1,NO,NO,N/A,NO,N/A
2026,02,Clark,02196.1,Jeffers ES,Regular,39.5,2,YES,28.3,23,9.5,YES,YES,42.1,36.4,44.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.6,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02197.1,Goynes ES,Regular,38.5,2,NO,53.2,44.5,19.4,YES,YES,39.7,35,51.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02198.1,Thompson ES,Regular,57.5,3,NO,52.5,45.2,8.3,NO,NO,52.6,40.4,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.2,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02199.1,Hayden ES,Regular,25.5,1,YES,37.6,27.7,<5,YES,YES,44.8,16.5,34.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02200.1,Wright ES,Regular,28,2,YES,41.4,35.7,10.8,NO,NO,41.3,31,45.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02201.1,Ronzone ES,Regular,29,2,YES,24.5,28,<5,YES,YES,31.5,31.5,40.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.8,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02202.1,Hoggard ES,Regular,40,2,NO,57.3,51.6,17.4,YES,YES,46.8,31.6,36.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02203.1,Ronnow ES,Regular,21,1,YES,31.7,22.6,<5,YES,YES,34,22.2,42.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02204.1,Squires ES,Regular,29,2,YES,26.4,22.4,<5,NO,NO,41.4,26.4,37.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.9,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02205.1,Crestwood ES,Regular,46.5,2,YES,40.4,40.8,5.8,YES,YES,47.7,29.8,55.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02206.1,Gilbert ES,Regular,36.5,2,YES,43.8,26,6.3,YES,YES,48.7,16,50.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02207.1,Hancock ES,Regular,20.5,1,YES,37.5,25,6.4,YES,YES,40.6,19.5,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.1,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02208.1,Griffith ES,Regular,30.5,2,YES,34.6,24.4,7.5,YES,YES,48.8,20.8,42.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.3,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02209.1,Herron ES,Regular,51,3,YES,38.1,36,<5,YES,YES,47.8,36.1,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02210.1,Hewetson ES,Regular,22.5,1,YES,27.9,19.7,9.7,YES,YES,30.7,21.3,48.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.9,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02211.1,Booker ES,Regular,22.5,1,YES,27.2,16.7,<5,YES,YES,40.8,18.2,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.7,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02212.1,Earl I ES,Regular,19.5,1,YES,20.1,17.3,<5,YES,YES,22.8,17.3,48.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.8,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02213.1,Manch ES,Regular,17.5,1,YES,25.1,13.9,<5,NO,NO,35.3,16.1,29.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.9,NO,N/A,NO,NO,N/A,YES,8
2026,02,Clark,02214.1,Ullom ES,Regular,47,2,YES,40.8,36.4,11.4,NO,NO,40,41.8,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.7,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02215.1,Miller John F ES,Special Education,3.3,1,YES,<5,<5,-,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.3,NO,N/A,NO,NO,N/A,YES,6
2026,02,Clark,02215.2,Miller John F MS,Special Education,17.5,1,YES,<5,<5,-,NO,NO,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,56.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02215.3,Miller John F HS,Special Education,2.8,1,YES,<5,<5,-,NO,NO,N/A,N/A,N/A,N/A,-,<5,<4.5,N/A,<5,-,40,NO,N/A,NO,NO,N/A,YES,6
2026,02,Clark,02216.1,Park ES,Regular,21.5,1,YES,28.6,25.3,<5,NO,NO,28.4,27.9,39.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.5,YES,3,NO,NO,N/A,NO,N/A
2026,02,Clark,02217.1,Mackey ES,Regular,46,2,YES,45.7,44.1,11.2,YES,YES,46.1,34.5,63.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02218.1,McWilliams ES,Regular,34.5,2,YES,32.1,23.2,<5,YES,YES,38.5,26.3,53.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.2,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02219.1,Toland ES,Regular,40.5,2,YES,52.8,42.4,9,YES,YES,49.4,28.8,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02220.1,Dearing ES,Regular,11,1,YES,25.7,14.1,<5,YES,YES,32,10.5,19.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,YES,2,NO,NO,N/A,NO,N/A
2026,02,Clark,02221.1,Rowe ES,Regular,41.5,2,YES,40.6,31.1,12.8,YES,YES,52.6,35.7,40.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.7,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02222.1,Lincoln ES,Regular,33.5,2,YES,27.7,25.9,<5,YES,YES,40.8,28.6,46.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02223.1,Craig ES,Regular,20,1,YES,17.2,12.3,<5,NO,NO,29,20.5,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.9,YES,3,NO,NO,N/A,NO,N/A
2026,02,Clark,02224.1,Williams W ES,Regular,25,1,YES,18.8,7.9,<5,NO,NO,26.2,13.1,53.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.4,YES,1,NO,NO,N/A,NO,N/A
2026,02,Clark,02225.1,Cahlan ES,Regular,48,2,YES,37.4,39.7,13.5,YES,YES,46,45,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.2,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02226.1,Kelly ES,Regular,15,1,YES,18.8,11.1,<5,YES,YES,24.1,14.9,36.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.8,NO,N/A,NO,NO,N/A,YES,8
2026,02,Clark,02228.1,Mountain View ES,Regular,30.5,2,YES,31.6,29,<5,YES,YES,40.7,20.1,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.4,YES,3,NO,NO,N/A,NO,N/A
2026,02,Clark,02230.1,Taylor G ES,Regular,87,5,NO,68.7,62,38.5,YES,YES,71.4,55.8,53.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.7,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02231.1,Adcock ES,Regular,35.5,2,YES,44,36.2,<5,NO,NO,44.9,33,51.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02232.1,Paradise ES,Regular,33.5,2,YES,31.4,25,9.3,YES,YES,41.4,30.8,56.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02233.1,Culley ES,Regular,22.5,1,YES,29.2,22.6,<5,YES,YES,39.8,22.6,45.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.6,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02234.1,McCall ES,Regular,77,4,YES,41.5,31.6,8.3,YES,YES,64.1,49.2,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02235.1,Red Rock ES,Regular,40.5,2,YES,29.7,29.3,<5,YES,YES,37.4,34.6,61.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.9,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02236.1,Bell ES,Regular,27.5,2,YES,32.8,21,<5,YES,YES,43.3,20.5,44.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.8,YES,1,NO,NO,N/A,NO,N/A
2026,02,Clark,02237.1,Lake ES,Regular,32.5,2,YES,34.2,25.3,<5,YES,YES,45.1,23.4,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.2,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02238.1,Warren ES,Regular,33,2,YES,34.2,30.9,5.6,YES,NO,39.5,25.6,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.1,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02239.1,Thomas ES,Regular,15.5,1,YES,28.6,19.1,6.6,NO,NO,30,15.5,39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.6,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02241.1,Sunrise Acres ES,Regular,21.5,1,YES,21.6,21.6,<5,YES,YES,33.8,31.4,31.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.3,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02242.1,Williams T ES,Regular,24,1,YES,26.7,22.5,7.3,YES,YES,34.9,25.3,44.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.5,YES,1,NO,NO,N/A,NO,N/A
2026,02,Clark,02243.1,Twin Lakes ES,Regular,42.5,2,YES,38.2,28.7,7.6,YES,YES,44.2,31.2,52.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02244.1,Pittman ES,Regular,48,2,YES,37.9,27.8,11.6,YES,YES,49.1,35.5,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02245.1,Vegas Verdes ES,Regular,38.5,2,YES,34.9,27.4,25.7,YES,YES,38.2,32.8,49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.8,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02246.1,Bracken ES,Regular,78.5,4,YES,60.5,54,34,YES,YES,57.8,53.8,60.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02247.1,Wasden ES,Regular,37.5,2,YES,43.2,30.2,<5,YES,YES,43.2,26.3,49.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02248.1,Beckley ES,Regular,34.5,2,YES,31.7,26.4,<5,YES,YES,45.5,26.2,47.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.1,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02249.1,McCaw ES,Regular,87.5,5,NO,79,72.2,49.5,YES,YES,70.5,58.1,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02250.1,Mitchell ES,Regular,30,Not Rated,NO,N/A,N/A,N/A,YES,YES,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02251.1,Sewell ES,Regular,24,1,YES,30.7,26,10.9,YES,YES,31.3,24,56.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.5,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02252.1,Indian Springs ES,Regular,37.7,2,NO,42.5,22.2,5.2,YES,YES,45.9,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02253.1,Priest ES,Regular,42.5,2,YES,40.2,27.9,10,YES,YES,45.9,30.5,78.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.9,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02254.1,Taylor R ES,Regular,11,1,YES,18.2,13.3,10.4,NO,NO,22.8,12.2,38.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.7,YES,1,NO,NO,N/A,NO,N/A
2026,02,Clark,02255.1,Virgin Valley ES,Regular,54.5,3,NO,53.3,46.6,19.4,YES,YES,54.1,42.7,55.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.1,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02256.1,Whitney ES,Regular,35.5,2,YES,31.9,24.6,5.4,YES,YES,44,19.3,66.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.2,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02257.1,Ferron ES,Regular,67.5,4,YES,45.3,39.7,7.5,YES,YES,57,42.9,51.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02258.1,Gene Ward ES,Regular,31.5,2,YES,26,16.7,<5,YES,YES,41.2,23,51.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.2,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02259.1,Wengert ES,Regular,31.5,2,YES,37.4,33.8,<5,YES,YES,35.4,31.4,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02260.1,Tate ES,Regular,46.5,2,YES,37.5,32.2,8.6,NO,NO,50,38.7,53.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.6,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02261.1,Harmon ES,Regular,28,2,YES,40.9,33.9,<5,NO,NO,40.9,22.3,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.3,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02262.1,Harris ES,Regular,17.5,1,YES,32.9,24.7,7.2,YES,YES,32.5,19.8,31.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.6,NO,N/A,NO,YES,3,NO,N/A
2026,02,Clark,02263.1,Diskin ES,Regular,48.5,2,YES,43.6,38.8,20,YES,YES,47.6,42.3,65.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.2,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02264.1,Smith Helen ES,Regular,30.5,2,YES,40.9,34.1,<5,YES,YES,39.8,22.2,52.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02265.1,Tomiyasu ES,Regular,32.5,2,YES,45.9,33.6,18.3,YES,YES,45.2,29.6,43.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.9,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02266.1,Dondero ES,Regular,62.5,3,YES,36.5,36.2,8.1,YES,YES,58,52,46.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02267.1,Edwards ES,Regular,35.5,2,YES,31.4,25,<5,YES,YES,34.5,37.7,51.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02268.1,French ES,Regular,34.5,2,YES,41.3,33.3,<5,NO,NO,39,22,57.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02269.1,Decker ES,Regular,62.5,3,YES,42.5,41.2,8.8,YES,YES,58.1,44,62.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.4,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02270.1,Long ES,Regular,15,1,YES,24.2,22.6,5,YES,YES,31.4,19.7,30.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,NO,N/A,NO,NO,N/A,YES,7
2026,02,Clark,02271.1,Bilbray ES,Regular,51.5,3,NO,59.3,54.4,31.3,YES,YES,57.8,48.1,38.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.2,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02272.1,Frias ES,Regular,48,2,NO,65,49.5,19.2,YES,YES,52.3,26.3,48.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.6,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02273.1,Hollingsworth ES,Regular,26.5,1,YES,27.8,19.7,5.8,YES,YES,42.2,20.3,44.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02274.1,Miller Sandy ES,Regular,71,4,YES,59.1,48.1,18.4,YES,YES,60.4,39.5,67.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02275.1,Gragson ES,Regular,32,2,YES,35.3,19.7,7.2,YES,YES,48.6,20.5,46.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.9,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02276.1,Galloway ES,Regular,24,1,YES,43.2,41.3,10,NO,NO,38.5,32.8,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.4,YES,1,NO,NO,N/A,NO,N/A
2026,02,Clark,02277.1,Mack ES,Regular,77,4,NO,57.9,57.5,29.7,YES,YES,57.3,59.7,58.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02278.1,Gray ES,Regular,75,4,YES,47.7,41.7,21.2,YES,YES,67,50.5,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02279.1,Bowler Grant ES,Regular,56.1,3,NO,49.6,50,14.8,YES,YES,53.7,40.7,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02280.1,Bass ES,Regular,58,3,YES,55.1,47.2,34,YES,YES,54.7,42.9,44.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.2,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02281.1,Martinez ES,Regular,41.5,2,YES,29.6,32.5,<5,YES,YES,38.9,39.3,51.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02282.1,Moore ES,Regular,37.5,2,YES,21.3,22.4,<5,YES,YES,34.1,39.3,41.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02283.1,Ober ES,Regular,57.5,3,YES,47.1,40.2,10.2,YES,YES,54.6,47.1,62.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02284.1,Smith Hal ES,Regular,14.5,1,YES,20.4,14.3,<5,NO,YES,26.7,19.8,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.2,NO,N/A,NO,NO,N/A,YES,8
2026,02,Clark,02285.1,Tarr ES,Regular,73,4,NO,69.4,61.7,18,YES,YES,60,46.7,58.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02286.1,Staton ES,Regular,66,3,NO,68.7,63,27.8,NO,NO,55.3,43.7,61.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02287.1,Wolff ES,Regular,75,4,NO,78,68.7,32.1,YES,YES,74.6,56.3,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02289.1,Petersen ES,Regular,41,2,YES,24.7,21.4,<5,NO,NO,42.5,34.3,48.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.8,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02290.1,Tobler ES,Regular,66.5,3,YES,55.4,46.7,27.3,YES,NO,57.8,41.2,56.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02291.1,Sandy Valley ES,Regular,36,2,YES,42.5,27.6,5.2,YES,YES,36.3,27.2,64.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02292.1,Bennett William ES,Regular,26.1,1,YES,31.6,33.8,<5,YES,YES,36.2,28.7,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.6,NO,N/A,YES,NO,N/A,NO,N/A
2026,02,Clark,02293.1,Cox C ES,Regular,49.5,2,YES,30.2,23.7,<5,NO,NO,51.8,31.6,54.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.9,NO,N/A,NO,YES,2,NO,N/A
2026,02,Clark,02294.1,Stanford ES,Regular,44,2,YES,40.3,38.3,14.4,YES,YES,43,33.3,41.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02295.1,Reed ES,Regular,25,1,YES,34.2,23.9,11.2,NO,NO,39.8,26.1,42.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.6,NO,N/A,NO,YES,1,NO,N/A
2026,02,Clark,02296.1,Earl M ES,Regular,40.5,2,YES,44.3,33.6,10.4,YES,YES,47.9,31.6,56.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.3,NO,N/A,NO,NO,N/A,NO,N/A
2026,02,Clark,02297.1,Hinman ES,Regular,11.5,1,YES,27.7,22.9,<5,NO,NO,33,13,6.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.1,NO,N/A,NO,NO,N/A,YES,4
