"Group Summary Report"
"Cohort 4Yr Graduation Rates (Reported for Prior School Year)"

"Organization Code",Group,"Accountability Year","Graduating Class of","Total Students","Total Graduates","Graduation Rate","# Total Adult Diploma","% Adult Diploma","# Total Advanced Diploma","% Advanced Diploma","# Total Alternative Diploma","% Alternative Diploma","# Total College and Career Ready Diploma","% College and Career Ready Diploma","# Total Standard Diploma","% Standard Diploma","# Total Adjusted Diploma","% Adjusted Diploma","# Certificates of Attendance","% Certificates of Attendance","# HSE","% HSE"
16509,"Galena High School",2019-2020,2018-2019,326,308,94.4,-,-,195,59.8,-,-,13,<5,100,30.6,-,-,*,*,-,-
16509,"GALENA HIGH SCHOOL",2020-2021,2019-2020,360,324,90.0,-,-,206,57.2,-,-,21,5.8,97,26.9,-,-,*,*,-,-
16509,"GALENA HIGH SCHOOL",2021-2022,2020-2021,365,336,92.0,-,-,201,55.0,-,-,-,-,130,35.6,-,-,*,*,-,-
16509,"GALENA HIGH SCHOOL",2022-2023,2021-2022,273,250,91.5,-,-,59,21.6,-,-,113,41.3,77,28.2,-,-,*,*,-,-
16509,"GALENA HIGH SCHOOL",2023-2024,2022-2023,323,290,89.7,-,-,89,27.5,-,-,116,35.9,85,26.3,-,-,*,*,-,-
16509,"Galena High School",2024-2025,2023-2024,301,268,89.0,-,-,83,27.5,-,-,105,34.8,80,26.5,-,-,*,*,-,-
16509,"Galena High School",2025-2026,2024-2025,324,303,93.5,-,-,78,24.0,-,-,147,45.3,74,22.8,-,-,*,*,-,-
16510,"Innovations High School",2016-2017,2015-2016,69,21,30.4,-,-,-,-,*,*,*,*,19,27.5,-,-,*,*,-,-
16510,"Innovations High School",2017-2018,2016-2017,61,36,59.0,-,-,-,-,*,*,*,*,35,57.3,-,-,*,*,-,-
16510,"Innovations High School",2018-2019,2017-2018,50,35,70.0,-,-,-,-,-,-,-,-,31,62.0,-,-,*,*,-,-
16510,"Innovations High School",2019-2020,2018-2019,48,42,87.5,-,-,-,-,-,-,-,-,42,87.5,-,-,*,*,-,-
16510,"INNOVATIONS HIGH SCHOOL",2020-2021,2019-2020,36,34,94.4,-,-,-,-,-,-,-,-,32,88.8,-,-,*,*,-,-
16510,"INNOVATIONS HIGH SCHOOL",2021-2022,2020-2021,44,36,81.8,-,-,-,-,-,-,-,-,30,68.1,-,-,*,*,-,-
16510,"INNOVATIONS HIGH SCHOOL",2022-2023,2021-2022,43,31,72.0,-,-,-,-,-,-,-,-,26,60.4,-,-,*,*,-,-
16510,"INNOVATIONS HIGH SCHOOL",2023-2024,2022-2023,35,20,57.1,-,-,-,-,-,-,-,-,18,51.4,-,-,*,*,-,-
16510,"Innovations High School",2024-2025,2023-2024,49,29,59.1,-,-,-,-,-,-,-,-,25,51.0,-,-,*,*,-,-
16510,"Innovations High School",2025-2026,2024-2025,51,23,45.0,-,-,-,-,-,-,-,-,19,37.2,-,-,*,*,-,-
16601,"Gerlach K-12",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
16601,"Gerlach K-12",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16601,"GERLACH K-12 SCHOOL",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16601,"GERLACH K-12 SCHOOL",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16601,"GERLACH K-12 SCHOOL",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16601,"GERLACH K-12 SCHOOL",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16601,"Gerlach K-12 School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16602,"Incline High School",2014-2015,2013-2014,76,59,77.6,-,-,31,40.7,*,*,*,*,28,36.8,-,-,-,-,-,-
16602,"Incline High School",2015-2016,2014-2015,83,69,83.1,-,-,35,42.1,*,*,*,*,34,40.9,-,-,*,*,-,-
16602,"Incline High School",2016-2017,2015-2016,76,65,85.5,-,-,37,48.6,*,*,*,*,28,36.8,-,-,*,*,-,-
16602,"Incline High School",2017-2018,2016-2017,71,65,91.5,-,-,36,50.7,*,*,*,*,29,40.8,-,-,*,*,-,-
16602,"Incline High School",2018-2019,2017-2018,61,60,>95,-,-,31,50.8,-,-,-,-,29,47.5,-,-,*,*,-,-
16602,"Incline High School",2019-2020,2018-2019,79,78,>95,-,-,35,44.3,-,-,-,-,40,50.6,-,-,*,*,-,-
16602,"INCLINE HIGH SCHOOL",2020-2021,2019-2020,56,55,>95,-,-,30,53.5,-,-,-,-,23,41.0,-,-,*,*,-,-
16602,"INCLINE HIGH SCHOOL",2021-2022,2020-2021,87,82,94.2,-,-,40,45.9,-,-,-,-,38,43.6,-,-,*,*,-,-
16602,"INCLINE HIGH SCHOOL",2022-2023,2021-2022,72,67,93.0,-,-,20,27.7,-,-,18,25.0,29,40.2,-,-,*,*,-,-
16602,"INCLINE HIGH SCHOOL",2023-2024,2022-2023,86,82,>95,-,-,17,19.7,-,-,24,27.9,40,46.5,-,-,*,*,-,-
16602,"Incline High School",2024-2025,2023-2024,75,74,>95,-,-,18,24.0,-,-,25,33.3,31,41.3,-,-,*,*,-,-
16602,"Incline High School",2025-2026,2024-2025,84,82,>95,-,-,24,28.5,-,-,29,34.5,29,34.5,-,-,*,*,-,-
16603,"TMCC Magnet High School",2014-2015,2013-2014,79,79,>95,-,-,45,56.9,*,*,*,*,34,43.0,-,-,-,-,-,-
16603,"TMCC Magnet High School",2015-2016,2014-2015,82,80,>95,-,-,65,79.2,*,*,*,*,15,18.2,-,-,*,*,-,-
16603,"TMCC Magnet High School",2016-2017,2015-2016,93,93,>95,-,-,74,79.5,*,*,*,*,19,20.4,-,-,*,*,-,-
16603,"TMCC Magnet High School",2017-2018,2016-2017,86,84,>95,-,-,49,56.9,*,*,*,*,35,40.6,-,-,*,*,-,-
16603,"TMCC Magnet High School",2018-2019,2017-2018,97,96,>95,-,-,75,77.3,-,-,-,-,21,21.6,-,-,*,*,-,-
16603,"TMCC Magnet High School",2019-2020,2018-2019,97,96,>95,-,-,55,56.7,-,-,12,12.3,29,29.8,-,-,*,*,-,-
16603,"TMCC MAGNET SCHOOL",2020-2021,2019-2020,90,90,>95,-,-,71,78.8,-,-,-,-,12,13.3,-,-,*,*,-,-
16603,"TMCC MAGNET SCHOOL",2021-2022,2020-2021,80,80,>95,-,-,47,58.7,-,-,-,-,25,31.2,-,-,*,*,-,-
16603,"TMCC MAGNET SCHOOL",2022-2023,2021-2022,80,78,>95,-,-,19,23.7,-,-,48,60.0,11,13.7,-,-,*,*,-,-
16603,"TMCC MAGNET SCHOOL",2023-2024,2022-2023,90,90,>95,-,-,33,36.6,-,-,44,48.8,13,14.4,-,-,*,*,-,-
16603,"Tmcc Magnet School",2024-2025,2023-2024,89,88,>95,-,-,22,24.7,-,-,54,60.6,12,13.4,-,-,*,*,-,-
16603,"Tmcc Magnet School",2025-2026,2024-2025,89,89,>95,-,-,27,30.3,-,-,55,61.7,-,-,-,-,*,*,-,-
16606,"Spanish Springs High School",2014-2015,2013-2014,575,460,80.0,-,-,236,41.0,*,*,*,*,224,38.9,29,5.0,-,-,-,-
16606,"Spanish Springs High School",2015-2016,2014-2015,514,416,80.9,-,-,205,39.8,*,*,*,*,211,41.0,16,3.1,*,*,-,-
16606,"Spanish Springs High School",2016-2017,2015-2016,529,429,81.0,-,-,195,36.8,*,*,*,*,234,44.2,26,4.9,*,*,-,-
16606,"Spanish Springs High School",2017-2018,2016-2017,522,466,89.2,-,-,238,45.5,*,*,*,*,228,43.6,-,-,*,*,-,-
16606,"Spanish Springs High School",2018-2019,2017-2018,558,490,87.8,-,-,216,38.7,-,-,-,-,274,49.1,-,-,*,*,-,-
16606,"Spanish Springs High School",2019-2020,2018-2019,515,469,91.0,-,-,166,32.2,-,-,39,7.5,264,51.2,-,-,*,*,-,-
16606,"SPANISH SPRINGS HIGH SCHOOL",2020-2021,2019-2020,580,519,89.4,-,-,183,31.5,-,-,47,8.1,289,49.8,-,-,*,*,-,-
16606,"SPANISH SPRINGS HIGH SCHOOL",2021-2022,2020-2021,596,509,85.4,-,-,181,30.3,-,-,42,7.0,286,47.9,-,-,*,*,-,-
16606,"SPANISH SPRINGS HIGH SCHOOL",2022-2023,2021-2022,594,474,79.7,-,-,72,12.1,-,-,134,22.5,268,45.1,-,-,*,*,-,-
16606,"SPANISH SPRINGS HIGH SCHOOL",2023-2024,2022-2023,475,393,82.7,-,-,60,12.6,-,-,144,30.3,189,39.7,-,-,*,*,-,-
16606,"Spanish Springs High School",2024-2025,2023-2024,485,399,82.2,-,-,68,14.0,-,-,116,23.9,214,44.1,-,-,*,*,-,-
16606,"Spanish Springs High School",2025-2026,2024-2025,525,467,88.9,-,-,96,18.2,-,-,166,31.6,201,38.2,-,-,*,*,-,-
16607,"North Valleys High School",2014-2015,2013-2014,449,322,71.7,-,-,127,28.2,*,*,*,*,195,43.4,21,4.6,-,-,-,-
16607,"North Valleys High School",2015-2016,2014-2015,493,364,73.8,-,-,137,27.7,*,*,*,*,227,46.0,34,6.8,*,*,-,-
16607,"North Valleys High School",2016-2017,2015-2016,444,317,71.3,-,-,124,27.9,*,*,*,*,193,43.4,46,10.3,*,*,-,-
16607,"North Valleys High School",2017-2018,2016-2017,449,396,88.1,-,-,116,25.8,*,*,*,*,280,62.3,-,-,*,*,-,-
16607,"North Valleys High School",2018-2019,2017-2018,458,403,87.9,-,-,131,28.6,-,-,-,-,272,59.3,-,-,*,*,-,-
16607,"North Valleys High School",2019-2020,2018-2019,467,413,88.4,-,-,142,30.4,-,-,-,-,268,57.3,10,<3,*,*,-,-
16607,"NORTH VALLEYS HIGH SCHOOL",2020-2021,2019-2020,497,422,84.9,-,-,146,29.3,-,-,-,-,276,55.5,-,-,*,*,-,-
16607,"NORTH VALLEYS HIGH SCHOOL",2021-2022,2020-2021,487,397,81.5,-,-,115,23.6,-,-,-,-,282,57.9,-,-,*,*,-,-
16607,"NORTH VALLEYS HIGH SCHOOL",2022-2023,2021-2022,516,407,78.8,-,-,107,20.7,-,-,25,4.8,275,53.2,-,-,*,*,-,-
16607,"NORTH VALLEYS HIGH SCHOOL",2023-2024,2022-2023,569,468,82.2,-,-,126,22.1,-,-,32,5.6,310,54.4,-,-,*,*,-,-
16607,"North Valleys High School",2024-2025,2023-2024,590,466,78.9,-,-,125,21.1,-,-,44,7.4,297,50.3,-,-,*,*,-,-
16607,"North Valleys High School",2025-2026,2024-2025,622,519,83.4,-,-,138,22.1,-,-,63,10.1,318,51.1,-,-,*,*,-,-
16608,"Academy of Career Education Charter School",2014-2015,2013-2014,48,38,79.1,-,-,12,25.0,*,*,*,*,26,54.1,-,-,-,-,-,-
16608,"Academy of Career Education Charter School",2015-2016,2014-2015,43,39,90.6,-,-,-,-,*,*,*,*,30,69.7,-,-,*,*,-,-
16608,"Academy of Career Education Charter School",2016-2017,2015-2016,47,45,>95,-,-,-,-,*,*,*,*,39,82.9,-,-,*,*,-,-
16608,"Academy of Career Education Charter School",2017-2018,2016-2017,49,46,93.8,-,-,11,22.4,*,*,*,*,35,71.4,-,-,*,*,-,-
16608,"Academy of Career Education Charter School",2018-2019,2017-2018,41,39,>95,-,-,18,43.9,-,-,-,-,21,51.2,-,-,*,*,-,-
16608,"Academy of Career Education Charter School",2019-2020,2018-2019,48,48,>95,-,-,-,-,-,-,18,37.5,30,62.5,-,-,*,*,-,-
16608,"Academy For Career Education",2020-2021,2019-2020,52,52,>95,-,-,-,-,-,-,19,36.5,33,63.4,-,-,*,*,-,-
16608,"Academy For Career Education",2021-2022,2020-2021,42,42,>95,-,-,-,-,-,-,18,42.8,23,54.7,-,-,*,*,-,-
16608,"Academy For Career Education",2022-2023,2021-2022,49,49,>95,-,-,11,22.4,-,-,-,-,32,65.3,-,-,*,*,-,-
16608,"Academy For Career Education",2023-2024,2022-2023,53,53,>95,-,-,16,30.1,-,-,-,-,37,69.8,-,-,*,*,-,-
16608,"Academy For Career Education",2024-2025,2023-2024,46,46,>95,-,-,19,41.3,-,-,-,-,23,50.0,-,-,*,*,-,-
16608,"Academy For Career Education",2025-2026,2024-2025,67,66,>95,-,-,-,-,-,-,37,55.2,28,41.7,-,-,*,*,-,-
16609,"Damonte Ranch High School",2014-2015,2013-2014,337,290,86.0,-,-,147,43.6,*,*,*,*,143,42.4,17,5.0,-,-,-,-
16609,"Damonte Ranch High School",2015-2016,2014-2015,321,284,88.4,-,-,145,45.1,*,*,*,*,139,43.3,15,<5,*,*,-,-
16609,"Damonte Ranch High School",2016-2017,2015-2016,394,354,89.8,-,-,188,47.7,*,*,*,*,166,42.1,12,3.0,*,*,-,-
16609,"Damonte Ranch High School",2017-2018,2016-2017,429,400,93.2,-,-,178,41.4,*,*,*,*,221,51.5,-,-,*,*,-,-
16609,"Damonte Ranch High School",2018-2019,2017-2018,389,373,95.8,-,-,187,48.0,-,-,-,-,186,47.8,-,-,*,*,-,-
16609,"Damonte Ranch High School",2019-2020,2018-2019,426,395,92.7,-,-,172,40.3,-,-,34,7.9,189,44.3,-,-,*,*,-,-
16609,"DAMONTE RANCH HIGH SCHOOL",2020-2021,2019-2020,382,356,93.1,-,-,156,40.8,-,-,19,4.9,181,47.3,-,-,*,*,-,-
16609,"DAMONTE RANCH HIGH SCHOOL",2021-2022,2020-2021,444,392,88.2,-,-,187,42.1,-,-,18,4.0,187,42.1,-,-,*,*,-,-
16609,"DAMONTE RANCH HIGH SCHOOL",2022-2023,2021-2022,447,385,86.1,-,-,120,26.8,-,-,94,21.0,171,38.2,-,-,*,*,-,-
16609,"DAMONTE RANCH HIGH SCHOOL",2023-2024,2022-2023,500,431,86.2,-,-,145,28.9,-,-,131,26.2,152,30.4,-,-,*,*,-,-
16609,"Damonte Ranch High School",2024-2025,2023-2024,441,371,84.1,-,-,121,27.4,-,-,90,20.4,159,36.0,-,-,*,*,-,-
16609,"Damonte Ranch High School",2025-2026,2024-2025,463,388,83.8,-,-,104,22.4,-,-,111,23.9,173,37.3,-,-,*,*,-,-
16610,"enCompass Academy",2014-2015,2013-2014,45,15,33.3,-,-,-,-,*,*,*,*,12,26.6,-,-,-,-,-,-
16610,"enCompass Academy",2015-2016,2014-2015,40,10,25.0,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
16610,"enCompass Academy",2016-2017,2015-2016,38,11,28.9,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
16610,"enCompass Academy ",2017-2018,2016-2017,32,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
16610,"enCompass Academy ",2018-2019,2017-2018,32,13,40.6,-,-,-,-,-,-,-,-,10,31.2,-,-,*,*,-,-
16610,"enCompass Academy ",2019-2020,2018-2019,30,12,40.0,-,-,-,-,-,-,-,-,12,40.0,-,-,*,*,-,-
16610,"enCompass Academy",2020-2021,2019-2020,31,21,67.7,-,-,-,-,-,-,-,-,16,51.6,-,-,*,*,-,-
16610,"enCompass Academy",2021-2022,2020-2021,27,22,81.4,-,-,-,-,-,-,-,-,14,51.8,-,-,*,*,-,-
16610,"enCompass Academy",2022-2023,2021-2022,36,24,66.6,-,-,-,-,-,-,-,-,17,47.2,-,-,*,*,-,-
16610,"enCompass Academy",2023-2024,2022-2023,22,14,63.6,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
16610,"Encompass Academy",2024-2025,2023-2024,46,32,69.5,-,-,-,-,-,-,-,-,24,52.1,-,-,*,*,-,-
16610,"Encompass Academy",2025-2026,2024-2025,23,21,91.3,-,-,-,-,-,-,-,-,13,56.5,-,-,*,*,-,-
16611,"Academy of Art Careers and Technology",2014-2015,2013-2014,94,93,>95,-,-,65,69.1,*,*,*,*,28,29.7,-,-,-,-,-,-
16611,"Academy of Art Careers and Technology",2015-2016,2014-2015,107,106,>95,-,-,71,66.3,*,*,*,*,35,32.7,-,-,*,*,-,-
16611,"Academy of Art Careers and Technology",2016-2017,2015-2016,120,119,>95,-,-,87,72.5,*,*,*,*,32,26.6,-,-,*,*,-,-
16611,"Academy of Art Careers and Technology",2017-2018,2016-2017,106,106,>95,-,-,74,69.8,*,*,*,*,32,30.1,-,-,*,*,-,-
16611,"Academy of Art Careers and Technology",2018-2019,2017-2018,126,126,>95,-,-,90,71.4,-,-,-,-,36,28.5,-,-,*,*,-,-
16611,"Academy of Art Careers and Technology",2019-2020,2018-2019,127,127,>95,-,-,83,65.3,-,-,22,17.3,22,17.3,-,-,*,*,-,-
16611,"ACADEMY OF ARTS CAREERS & TECH",2020-2021,2019-2020,136,136,>95,-,-,98,72.0,-,-,17,12.5,21,15.4,-,-,*,*,-,-
16611,"ACADEMY OF ARTS CAREERS & TECH",2021-2022,2020-2021,135,135,>95,-,-,113,83.7,-,-,-,-,21,15.5,-,-,*,*,-,-
16611,"ACADEMY OF ARTS CAREERS & TECH",2022-2023,2021-2022,131,131,>95,-,-,-,-,-,-,110,83.9,14,10.6,-,-,*,*,-,-
16611,"ACADEMY OF ARTS CAREERS & TECH",2023-2024,2022-2023,106,106,>95,-,-,-,-,-,-,79,74.5,20,18.8,-,-,*,*,-,-
16611,"Academy Of Arts Careers & Tech",2024-2025,2023-2024,104,104,>95,-,-,-,-,-,-,78,75.0,18,17.3,-,-,*,*,-,-
16611,"Academy Of Arts Careers & Tech",2025-2026,2024-2025,131,131,>95,-,-,-,-,-,-,97,74.0,29,22.1,-,-,*,*,-,-
16911,"Marvin Picollo School",2014-2015,2013-2014,14,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
16911,"Marvin Picollo School",2015-2016,2014-2015,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
16911,"Marvin Picollo School",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
16911,"Marvin Picollo School",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
16911,"Marvin Picollo School",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16911,"Marvin Picollo School",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16911,"MARVIN PICOLLO ELEMENTARY",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16911,"MARVIN PICOLLO ELEMENTARY",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16911,"MARVIN PICOLLO ELEMENTARY",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16911,"MARVIN PICOLLO ELEMENTARY",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16911,"Marvin Picollo Elementary School",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16911,"Marvin Picollo Elementary School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16917,"Turning Point",2015-2016,2014-2015,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
16917,"Turning Point",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
16917,"Turning Point",2017-2018,2016-2017,12,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
16917,"Turning Point",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16917,"Turning Point",2019-2020,2018-2019,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
16917,"TURNING POINT",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16917,"TURNING POINT",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16917,"TURNING POINT",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16917,"TURNING POINT",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16917,"Turning Point",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16917,"Turning Point",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
16921,"RISE ACADEMY FOR ADULT ACHIEVEMENT",2016-2017,2015-2016,327,17,5.1,17,5.1,-,-,*,*,*,*,-,-,-,-,*,*,-,-
16921,"RISE ACADEMY FOR ADULT ACHIEVEMENT",2017-2018,2016-2017,237,12,5.0,10,<5,-,-,*,*,*,*,-,-,-,-,*,*,-,-
16921,"Rise Academy for Achievement",2018-2019,2017-2018,240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
16921,"Rise Academy for Achievement",2019-2020,2018-2019,227,16,7.0,16,7.0,-,-,-,-,-,-,-,-,-,-,*,*,-,-
16921,"RISE ACADEMY FOR ADULT ACHIEVEMENT",2020-2021,2019-2020,191,10,5.2,10,5.2,-,-,-,-,-,-,-,-,-,-,*,*,-,-
16921,"RISE ACADEMY FOR ADULT ACHIEVEMENT",2021-2022,2020-2021,205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,26,12.6
16921,"RISE ACADEMY FOR ADULT ACHIEVEMENT",2023-2024,2022-2023,188,-,-,14,7.4,-,-,-,-,-,-,-,-,-,-,*,*,-,-
16921,"Rise Academy For Adult Achievement",2024-2025,2023-2024,31,-,-,18,58.0,-,-,-,-,-,-,-,-,-,-,*,*,-,-
16921,"Rise Academy For Adult Achievement",2025-2026,2024-2025,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
16923,"North Star Online School",2015-2016,2014-2015,49,32,65.3,-,-,12,24.4,*,*,*,*,20,40.8,-,-,*,*,-,-
16923,"North Star Online School",2016-2017,2015-2016,49,44,89.7,-,-,14,28.5,*,*,*,*,30,61.2,-,-,*,*,-,-
16923,"North Star Online School",2017-2018,2016-2017,52,51,>95,-,-,15,28.8,*,*,*,*,36,69.2,-,-,*,*,-,-
16923,"North Star Online School",2018-2019,2017-2018,36,36,>95,-,-,16,44.4,-,-,-,-,20,55.5,-,-,*,*,-,-
16923,"North Star Online School",2019-2020,2018-2019,48,48,>95,-,-,22,45.8,-,-,-,-,24,50.0,-,-,*,*,-,-
16923,"NORTH STAR ONLINE SCHOOL",2020-2021,2019-2020,54,53,>95,-,-,18,33.3,-,-,-,-,33,61.1,-,-,*,*,-,-
16923,"NORTH STAR ONLINE SCHOOL",2021-2022,2020-2021,50,48,>95,-,-,19,38.0,-,-,-,-,26,52.0,-,-,*,*,-,-
16923,"NORTH STAR ONLINE SCHOOL",2022-2023,2021-2022,154,112,72.7,-,-,27,17.5,-,-,14,9.0,71,46.1,-,-,*,*,-,-
16923,"NORTH STAR ONLINE SCHOOL",2023-2024,2022-2023,134,98,73.1,-,-,24,17.9,-,-,11,8.2,63,47.0,-,-,*,*,-,-
16923,"North Star Online School",2024-2025,2023-2024,109,93,85.3,-,-,24,22.0,-,-,11,10.0,58,53.2,-,-,*,*,-,-
16923,"North Star Online School",2025-2026,2024-2025,120,96,80.0,-,-,17,14.1,-,-,-,-,73,60.8,-,-,*,*,-,-
17,"White Pine",2014-2015,2013-2014,117,91,77.7,-,-,22,18.8,*,*,*,*,68,58.1,-,-,*,*,-,-
17,"White Pine",2015-2016,2014-2015,113,87,76.9,-,-,19,16.8,*,*,*,*,68,60.1,-,-,*,*,-,-
17,"White Pine",2016-2017,2015-2016,89,74,83.1,-,-,18,20.2,*,*,*,*,56,62.9,-,-,*,*,-,-
17,"White Pine",2017-2018,2016-2017,133,93,69.9,-,-,30,22.5,*,*,*,*,63,47.3,-,-,*,*,-,-
17,"White Pine",2018-2019,2017-2018,163,109,66.8,-,-,24,14.7,-,-,-,-,84,51.5,-,-,*,*,-,-
17,"White Pine",2019-2020,2018-2019,154,103,66.8,-,-,16,10.3,-,-,10,6.4,75,48.7,-,-,*,*,-,-
17,"White Pine",2020-2021,2019-2020,111,92,82.8,-,-,22,19.8,-,-,13,11.7,57,51.3,-,-,*,*,-,-
17,"White Pine",2021-2022,2020-2021,117,98,83.7,-,-,12,10.2,-,-,19,16.2,65,55.5,-,-,*,*,-,-
17,"White Pine",2022-2023,2021-2022,88,79,89.7,-,-,25,28.4,-,-,13,14.7,41,46.5,-,-,*,*,-,-
17,"White Pine",2023-2024,2022-2023,95,83,87.3,-,-,13,13.6,-,-,16,16.8,54,56.8,-,-,*,*,-,-
17,"White Pine",2024-2025,2023-2024,103,94,91.2,-,-,18,17.4,-,-,13,12.6,63,61.1,-,-,*,*,-,-
17,"White Pine",2025-2026,2024-2025,115,107,93.0,-,-,12,10.4,-,-,23,20.0,71,61.7,-,-,*,*,-,-
17502,"White Pine High School",2014-2015,2013-2014,93,84,90.3,-,-,22,23.6,*,*,*,*,62,66.6,-,-,-,-,-,-
17502,"White Pine High School",2015-2016,2014-2015,81,70,86.4,-,-,16,19.7,*,*,*,*,54,66.6,-,-,*,*,-,-
17502,"White Pine High School",2016-2017,2015-2016,66,59,89.3,-,-,18,27.2,*,*,*,*,41,62.1,-,-,*,*,-,-
17502,"White Pine High School",2017-2018,2016-2017,77,75,>95,-,-,30,38.9,*,*,*,*,45,58.4,-,-,*,*,-,-
17502,"White Pine High School",2018-2019,2017-2018,84,81,>95,-,-,24,28.5,-,-,-,-,57,67.8,-,-,*,*,-,-
17502,"White Pine High School",2019-2020,2018-2019,63,60,>95,-,-,14,22.2,-,-,-,-,37,58.7,-,-,*,*,-,-
17502,"White Pine High School",2020-2021,2019-2020,87,82,94.2,-,-,21,24.1,-,-,13,14.9,48,55.1,-,-,*,*,-,-
17502,"White Pine High School",2021-2022,2020-2021,88,85,>95,-,-,12,13.6,-,-,19,21.5,54,61.3,-,-,*,*,-,-
17502,"White Pine High School",2022-2023,2021-2022,65,62,>95,-,-,20,30.7,-,-,11,16.9,31,47.6,-,-,*,*,-,-
17502,"White Pine High School",2023-2024,2022-2023,71,68,>95,-,-,13,18.3,-,-,16,22.5,39,54.9,-,-,*,*,-,-
17502,"White Pine High School",2024-2025,2023-2024,77,72,93.5,-,-,16,20.7,-,-,10,12.9,46,59.7,-,-,*,*,-,-
17502,"White Pine High School",2025-2026,2024-2025,86,83,>95,-,-,-,-,-,-,23,26.7,51,59.3,-,-,*,*,-,-
17601,"Lund High School",2014-2015,2013-2014,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,-,-,-,-
17601,"Lund High School",2015-2016,2014-2015,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
17601,"Lund High School",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
17601,"Lund High School",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
17601,"Lund High School",2018-2019,2017-2018,19,12,63.1,-,-,-,-,-,-,-,-,12,63.1,-,-,*,*,-,-
17601,"Lund High School",2019-2020,2018-2019,38,26,68.4,-,-,-,-,-,-,-,-,22,57.8,-,-,*,*,-,-
17601,"Lund High School",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17601,"Lund High School",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17601,"Lund High School",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
